% Model:              EDL.mph
% Version:            COMSOL 4.4.0.248
% Date:               Nov 6 2016, 17:30
% Dimension:          1
% Nodes:              1448
% Expressions:        1
% Description:        Line graph
% r                       Height
9.324552415495714E-9      4.063341358532069
9.549701610330474E-9      4.260547922138371
9.774850805165232E-9      4.457754485744672
9.999999999999992E-9      4.654961049350972
1.0225149194834752E-8     4.922297770028785
1.045029838966951E-8      5.189634490706598
1.067544758450427E-8      5.4569712113844115
1.0900596779339028E-8     5.724307932062224
1.1125745974173788E-8     5.991644652740037
1.1331928833350368E-8     6.325483880241171
1.1538111692526947E-8     6.659323107742305
1.1744294551703525E-8     6.99316233524344
1.1950477410880106E-8     7.327001562744573
1.2156660270056686E-8     7.660840790245709
1.2343296454852464E-8     8.07151983619621
1.252993263964824E-8      8.482198882146708
1.2716568824444016E-8     8.892877928097205
1.2903205009239795E-8     9.303556974047705
1.308984119403557E-8      9.714236019998204
1.3258783655790755E-8     10.22194639576357
1.3427726117545937E-8     10.729656771528937
1.359666857930112E-8      11.237367147294302
1.3765611041056303E-8     11.74507752305967
1.3934553502811485E-8     12.252787898825035
1.4087479664462868E-8     12.8865389403392
1.4240405826114248E-8     13.520289981853365
1.439333198776563E-8      14.154041023367528
1.4546258149417012E-8     14.787792064881693
1.4699184311068394E-8     15.421543106395855
1.4837612570610523E-8     16.22378485902402
1.4976040830152653E-8     17.026026611652178
1.511446908969478E-8      17.828268364280337
1.525289734923691E-8      18.6305101169085
1.539132560877904E-8      19.43275186953666
1.5516630414679068E-8     20.465800983568084
1.5641935220579097E-8     21.498850097599504
1.576724002647913E-8      22.531899211630925
1.5892544832379157E-8     23.56494832566235
1.6017849638279186E-8     24.59799743969377
1.6131275137218235E-8     25.95525599017355
1.6244700636157284E-8     27.312514540653318
1.635812613509633E-8      28.669773091133095
1.6471551634035378E-8     30.02703164161287
1.6584977132974427E-8     31.384290192092642
1.6687649522229866E-8     33.20705498743987
1.6790321911485305E-8     35.029819782787094
1.6892994300740748E-8     36.85258457813432
1.6995666689996187E-8     38.675349373481545
1.7098339079251626E-8     40.49811416882877
1.7191277788931725E-8     43.00485767875254
1.7284216498611824E-8     45.511601188676316
1.737715520829192E-8      48.01834469860009
1.747009391797202E-8      50.52508820852387
1.756303262765212E-8      53.03183171844764
1.7647160442582766E-8     56.56959958588559
1.773128825751341E-8      60.107367453323526
1.7815416072444053E-8     63.64513532076148
1.7899543887374696E-8     67.18290318819942
1.7983671702305343E-8     70.72067105563737
1.805982392403696E-8      75.86500812672621
1.8135976145768583E-8     81.00934519781505
1.8212128367500202E-8     86.15368226890388
1.8288280589231824E-8     91.29801933999272
1.8364432810963442E-8     96.44235641108155
1.8433365552012273E-8     104.20186888229802
1.8502298293061096E-8     111.96138135351447
1.857123103410993E-8      119.72089382473092
1.8640163775158753E-8     127.4804062959474
1.8709096516207583E-8     135.23991876716386
1.8771494207307272E-8     147.4936315488408
1.883389189840696E-8      159.7473443305177
1.8896289589506644E-8     172.00105711219462
1.8958687280606333E-8     184.25476989387155
1.9021084971706022E-8     196.50848267554846
1.9077567156551446E-8     217.0631220208232
1.9134049341396865E-8     237.61776136609785
1.9190531526242286E-8     258.1724007113725
1.9247013711087707E-8     278.7270400566472
1.930349589593313E-8      299.2816794019219
1.9354623384441523E-8     336.8577708039479
1.9405750872949914E-8     374.4338622059739
1.9456878361458308E-8     412.00995360799993
1.95080058499667E-8       449.58604501002594
1.9559133338475093E-8     487.16213641205195
1.9605413772971743E-8     563.7095146375026
1.9651694207468397E-8     640.2568928629531
1.9697974641965047E-8     716.8042710884037
1.9744255076461697E-8     793.3516493138543
1.9790535510958347E-8     869.8990275393048
1.9832428408766678E-8     1056.9502809151584
1.987432130657501E-8      1244.0015342910121
1.991621420438334E-8      1431.052787666866
1.995810710219167E-8      1618.1040410427192
2.0E-8                    1805.155294418573
0                         0.22448469098722335
4.189289780832979E-11     0.2245523803407803
8.378579561665958E-11     0.22462006969433723
1.2567869342498936E-10    0.2246877590478924
1.6757159123331916E-10    0.22475544840145112
2.0946448904164892E-10    0.22482313775500806
2.5574492353830083E-10    0.22501331454130913
3.020253580349527E-10     0.22520349132760842
3.483057925316046E-10     0.22539366811391126
3.945862270282565E-10     0.22558384490021055
4.4086666152490835E-10    0.22577402168651162
4.919941500333006E-10     0.22613359592584814
5.431216385416927E-10     0.22649317016518467
5.942491270500851E-10     0.2268527444045212
6.453766155584772E-10     0.2272123186438577
6.965041040668695E-10     0.22757189288319424
7.529862889122908E-10     0.22815826220703883
8.094684737577123E-10     0.2287446315308852
8.659506586031335E-10     0.2293310008547298
9.22432843448555E-10      0.22991737017857616
9.789150282939763E-10     0.23050373950242076
1.0413127193936645E-9     0.23138609097885698
1.1037104104933525E-9     0.2322684424552932
1.1661081015930407E-9     0.23315079393172766
1.228505792692729E-9      0.2340331454081639
1.290903483792417E-9      0.23491549688460012
1.3598362248412454E-9     0.23618515151680697
1.4287689658900735E-9     0.23745480614901382
1.4977017069389018E-9     0.23872446078122067
1.5666344479877299E-9     0.23999411541342752
1.6355671890365582E-9     0.24126377004563437
1.7117194107681762E-9     0.24304018270400363
1.7878716324997942E-9     0.24481659536236933
1.864023854231412E-9      0.24659300802073858
1.94017607596303E-9       0.24836942067910606
2.016328297694648E-9      0.25014583333747353
2.1004561126252937E-9     0.2525901041465577
2.184583927555939E-9      0.2550343749556401
2.268711742486584E-9      0.25747864576472423
2.3528395574172295E-9     0.25992291657380484
2.4369673723478746E-9     0.262367187382889
2.529906082027975E-9      0.2656981076388796
2.622844791708075E-9      0.2690290278948684
2.715783501388175E-9      0.2723599481508572
2.808722211068275E-9      0.27569086840684776
2.901660920748375E-9      0.27902178866283656
3.004333310003815E-9      0.2835413398527056
3.107005699259255E-9      0.2880608910425746
3.209678088514695E-9      0.2925804422324436
3.3123504777701346E-9     0.29709999342231086
3.4150228670255746E-9     0.30161954461218166
3.5284483659646214E-9     0.3077538030668663
3.641873864903668E-9      0.3138880615215527
3.755299363842715E-9      0.3200223199762391
3.868724862781761E-9      0.32615657843092194
3.982150361720808E-9      0.3322908368856101
4.107455167620838E-9      0.3406545188564518
4.2327599735208685E-9     0.3490182008272953
4.358064779420899E-9      0.357381882798137
4.48336958532093E-9       0.3657455647689787
4.60867439122096E-9       0.37410924673982215
4.74710265076309E-9       0.38561204783801273
4.885530910305219E-9      0.3971148489362015
5.023959169847349E-9      0.4086176500343903
5.162387429389479E-9      0.4201204511325791
5.3008156889316085E-9     0.4316232522307697
5.453741850582991E-9      0.4476429505089783
5.606668012234374E-9      0.46366264878719043
5.7595941738857555E-9     0.47968234706539903
5.912520335537139E-9      0.4957020453436094
6.065446497188521E-9      0.5117217436218198
6.234388958943705E-9      0.5344062164432444
6.403331420698887E-9      0.5570906892646708
6.57227388245407E-9       0.5797751620860954
6.7412163442092536E-9     0.6024596349075217
6.910158805964436E-9      0.6251441077289464
7.096794990760213E-9      0.6579626348516623
7.283431175555989E-9      0.6907811619743782
7.470067360351766E-9      0.7235996890970942
7.656703545147541E-9      0.7564182162198101
7.843339729943318E-9      0.789236743342526
8.049522589119894E-9      0.8379542847073704
8.255705448296469E-9      0.8866718260722131
8.461888307473043E-9      0.9353893674370592
8.66807116664962E-9       0.9841069088019019
8.874254025826196E-9      1.0328244501667463
9.099403220660955E-9      1.1063955240713508
9.324552415495714E-9      1.1799665979759517
9.549701610330474E-9      1.2535376718805527
9.774850805165232E-9      1.3271087457851554
9.999999999999992E-9      1.400679819689758
1.0225149194834752E-8     1.503795455605058
1.045029838966951E-8      1.6069110915203542
1.067544758450427E-8      1.710026727435654
1.0900596779339028E-8     1.8131423633509502
1.1125745974173788E-8     1.91625799926625
1.1331928833350368E-8     2.047012052861332
1.1538111692526947E-8     2.177766106456417
1.1744294551703525E-8     2.308520160051499
1.1950477410880106E-8     2.4392742136465824
1.2156660270056686E-8     2.570028267241664
1.2343296454852464E-8     2.7294268892579066
1.252993263964824E-8      2.888825511274149
1.2716568824444016E-8     3.0482241332903914
1.2903205009239795E-8     3.207622755306634
1.308984119403557E-8      3.3670213773228763
1.3258783655790755E-8     3.5569385670446323
1.3427726117545937E-8     3.7468557567663883
1.359666857930112E-8      3.9367729464881442
1.3765611041056303E-8     4.126690136209902
1.3934553502811485E-8     4.316607325931656
1.4087479664462868E-8     4.538256877559196
1.4240405826114248E-8     4.7599064291867315
1.439333198776563E-8      4.981555980814271
1.4546258149417012E-8     5.2032055324418085
1.4699184311068394E-8     5.424855084069348
1.4837612570610523E-8     5.679086617039986
1.4976040830152653E-8     5.933318150010625
1.511446908969478E-8      6.187549682981263
1.525289734923691E-8      6.4417812159519015
1.539132560877904E-8      6.69601274892254
1.5516630414679068E-8     6.9834614302029765
1.5641935220579097E-8     7.270910111483416
1.576724002647913E-8      7.558358792763851
1.5892544832379157E-8     7.845807474044291
1.6017849638279186E-8     8.133256155324727
1.6131275137218235E-8     8.454649087414065
1.6244700636157284E-8     8.776042019503398
1.635812613509633E-8      9.097434951592735
1.6471551634035378E-8     9.418827883682072
1.6584977132974427E-8     9.740220815771409
1.6687649522229866E-8     10.096402145429634
1.6790321911485305E-8     10.45258347508786
1.6892994300740748E-8     10.80876480474609
1.6995666689996187E-8     11.164946134404314
1.7098339079251626E-8     11.521127464062541
1.7191277788931725E-8     11.913102587871563
1.7284216498611824E-8     12.305077711680582
1.737715520829192E-8      12.6970528354896
1.747009391797202E-8      13.089027959298623
1.756303262765212E-8      13.481003083107645
1.7647160442582766E-8     13.909897970143943
1.773128825751341E-8      14.338792857180241
